Opcode,SHA-256 Hash
cfstr32cs,95d355cbf92d636cefff630aec0e4180df80ed48d3b9949967f7868b97378a37
rsccs,e89c008b4faf120c9eacb18913f7ca3807f9b2ac9f0e4c0cdec66564df4de1a0
mcrr2,314aef7c184f6bea68f07a638c51483ea973a1d7bf3556d982b22a39d5744bf0
mrrc2,3a1ca5f501a9335d9396d4bb42a6ea8b9682468078ffb6f0820a9d691acc20e0
ldc2,45907f56f13419eb04b60850608bd1692992f088b4159e779b69a5c2e3d3e5fa
tstle,f4a0641e68a9bf0e1ef29b56dfc6067273b6397e0d8d7ac9b42b12498b521b40
smladge,1032de5f76c3431b5fbe63c271c6b5e519cee1e266382cf36c7c18073da3e5a8
tstls,ee4a47866db39842e765080d29e5d080ec4e66198eeda8cf467251348424fbe7
cfmadd32vc,370698be0f6a2a75dee394d02e401db68d22a80ef1ffeadf93081b40adde4bc1
vfmab.bf16,0d3db6f1ac6c89f1bbb80b9453e5750a68066bcec8b2ec665cdea0979c8579a5
vstrcs.16,d03d1dec48b2cf0c7e5a0fe7339ca2fd9ae16bb1116f156d1796cb1b683c1f1a
vst1.8,c402e5efcc33601163832768a033d5ad95f34264f21f7677d034304b8a8bf13d
cfmadd32,33d0300e24640bb1646da35888810eed62bea9754748bee7d6d892d1403c457c
usateq,0ef6876397463a8f65808b599bcf7602c199a78610250e476575a324e9583010
smladeq,28a6f1af1b0d654a695d0b49cbba97714a7b736418480e0c84b842cbcd626af7
smlaldeq,b947276d34fcab158d12422277c8d4a66dbe36c68d2ce87bf57cdad9eb52efc5
cfmadd32hi,560f478bf344b347016ee601703f68284953852befe56454f750e8e1ecf62481
cfldrdmi,7c8e05fa43eaca9fea85d0139a5ec68807a92ad58c65f6e56dad8e6923bcba51
smlsdpl,b4bc181f4f0113a62fd6a62a40f4eeae65f21378bb01634b544a671e8929bd13
vstrmi.16,89287a9df59085cce10b8e6485d88f0f1712613ea73d8eda0e49b0570b89f294
ldfmie,46785f2736b4ac758c9c49c912fc381753882e5bcc7acee0a31c56c6d7c3a6f5
qdaddmi,7e28adef6357761bbab3f0efe2d28dab6fc8690ec5df535020b116cbb372cda5
nopeq,be057744f443acbe785a4f4aa32fafe50a27f4f1e1afffe31dc8a77844473e5f
rscmi,9a55f4ad0b6cfaa983ac607f56b55471e2eeae6a46d1feeae90e9d4fed888d4f
mrsmi,06e0c75069ed18233bafb952b1b51760eba43836acefe28fbf4770d27e8ef718
movsmi,1e5df4361be263b41b3b91d6a0d90ec7a19ac34c16b18329a2ae76732498d8fb
bicgt,a6814f5fae2d9b82d21be8cf1a24fc9bfefc4c5526f201adba62bf4ada4d33fd
teqvs,edbb52a7d4774608a780e4c13a39d6588668e0d64f3925f1fc346783da66c01d
teqvc,a9d702db4c764bed633af1812689125f50ab3baba313062bdae04dbe950e5cf7
eorsvc,474af7948712b577e6ff4fd5ef02e349542220a70ef80376a3c41337b93c8417
orrsne,a5f5d966f0dc946e1b8d239411c9c595ccdb8aef2dfb317fd0d55cc3c4a8d095
mlseq,e2f1622573419a340884074736adad31e2aec323087263627b505ba8b578ff3f
eorvs,01c6e8bafb0a2b02d7a790555c85f0f824a7ef09538d3d2f8340e8dcc0454b8f
vnmulvs.f16,3f0565ce7f1584fd0b6553f792bdee874fa50d08924be804bf76d9e2c546d4d8
sufvssz,8c3e1919a1694b7a7f6f59331ad164212cb6359fd96247e7847d75616b14eff1
qaddpl,c2b91c9769d1112e4f0db647d3cd0e6fbc7e5245448813ada44decd32bedbeb1
usaxpl,666ca31f79d51a7b6c03226bda5aab99ee114263cbf45f86388ab93772ec144b
vldrmi.16,bcdbcfec6afb211a3b8f5c845d84ee1f1c4740bdae06dd4c05329ae83cf955c2
marmi,7d30e332b511d617173dca25250aba49b28388c284d901d47288538f9c446b08
qdsubvs,c112eb7d53947f7f702c65192d54ccb8e331b004ff7902b55e5c66fde98c610a
cfsh64vs,47bc45b9248f4425e3b82dd9038e36017bb003ffeaccde80b126541357b66c6a
smlsdmi,efee9e63caa1c7ca59e789f39d0f35af61666e798afb0561686344481c3bb86d
sbcsmi,7c963422627a3b2ae252ae98f33a4e75d316948d1ed759ca2f77e383f8158ead
ldrshtmi,1d778acd016def5a9231aa7e62263ce415176cae1283a26bc7d2c1223caa75c3
blpl,7a734f69257063ebfebe826206b6a9a8fc0b307468ceaad2b3ad0d56852a9b3e
cfstrseq,e52d0e2726dc8b02f4e506ef1e03e3e99f02c284671c88829fe970366add0037
rpwvssz,055dae54c9699da98c06b8fe9e9a280114bd4d253a11325e235a47def3329418
vcvtbcc.f64.f16,9dc5ef34d10aa2162e775eb4a95a1532a5328b7ade59c090107bfeeac9c2d0f3
vfnmacc.f16,284b8813fee57c88238461663109951da92032333344eaffe0c9e124496e3da5
vmovcc.32,d04061fdbb2a999b60ad46559b86155d41b8b5987ddd82763335fb00ae3e9f78
vfmscc.f64,ca5b01dbc79d5a688726ca7bc616672964ae57d0b5dd8a77f2bb50b3a3315d50
urdcce,2d14d39a703f85f7042fbd0dd428e3d2462993fa3b35185da9426b4ff6998579
frdccep,5cc3888d2597022ba0a8fb77aae220a252449d168af5194e1488e9f518221da9
vfnmacc.f32,835b74e3dcb4f1e65e6d645c68e221dac29dea4336b78168cb87f65a6e76ad39
vmulcc.f16,848dfe76170a729d40d6dbc5344eb9212848acede5db3f017ac76e83dcdce518
vmovcc.8,4f388a6b3a8ad6fa8f566519946c7b9cf6de7fd1923d7a5ca55a88bb77e372a2
cosccsm,d7365954523382baba714329c6514a1f1f65cfd31ba52f60c95c0581d401c720
vfnmscc.f64,c5bbc155509fb3601fd375e67327ae867f7c4466ca7b322f5ec5d3e276b5e834
vfnmscc.f32,613bd7b9f90dcc211dfd9266c65dce23c56e55c5d2560bf16fe41bc15c07372b
vaddcc.f32,360ebc4255fcc7d872311f48490cce14aafe78a326615a3b3440b2fb4bf1b06e
vfmacc.f64,8409b49e226d3394388aefd0fb426cf6ff6868644b7c1319e0864fa46c536a4b
vfnmacc.f64,26f66ea539ff54fcf0336753d59451fb4c31865db23c4e8d0129447e277d1dab
vfmscc.f16,fb656c0be4c3df7c23dfd9a501919aae2b7b1a3e9f16eae345c887dc935dfc5b
tanccez,441e1e0ea360727407ca6b595fc206d0204b2c43ffcd3c901f384627cf50901b
cosccdp,47d362f77fe88aca5058b35ffc775ba93a0cd6d8db19208806553f082a487354
vdivcc.f64,89a2bf05f9c84e324b54d896d5913bad4bb0e87a62f78ff3343cc43ba5253826
asncc<illegal,84b87dfd30cd3ff291533be9dd2aea5abea2d7ac7bc71332abf75bad042decf5
vfmscc.f32,7ea6a713b490149e0c818a8c1f9dbeededf074cdaa70b5a9b0e7b454cf3bd26b
vdupcc.32,cd990d5e5bb8eea93b46087527fa527770f5af52dc9d36fa2f9274edcfd9c1e3
fdvccep,31d255c9114822c81d9a1fcb8f59cf95ddd999c9a74cf13f28b4e4882c828fc8
vmovcc.u16,413379e3db4e4d0bf5a3e30181e886fc7f4f2760047cc8458b7bc880e61fd692
polcce,71e475e4c369ea27f5ec4d731a5c6fe96dfcceb4a474e1c97cb0074124836208
atnccdm,0dafd246df358a954a65c33a2cea00a310ee5afa6eb3d40abb1684aa43521496
atncce,88f66fd63f89b5a520c92f0b346a9ab999a63baaaaddc009c2800679cc2bdd8e
vdupcc.8,2c3a69d590dbc45f4445b3318f2527300a870db0478e1cd4390e62232f760209
urdccem,32954ad70cfc2ef4c4e91e5405d5b53c2f4cc0cfed8877492701a60bde463446
vrintzcc.f32,164f266f64bdffcf7e1997bb7c1e440beabfb2d579a37eea8638d3d0861f18c1
sbcsgt,d5fe23ae76d3b1a132636da750bdd8e8e37d50f7437c9440d2a643f4b4c6ac2c
ldrsbgt,10a4a6ee2fddea70c6ed409ee3c8aeb09216ef3d03e0697279115912ffbfc84b
cmpgt,b49c89deee8fbe6a786d19d1dd4e3b63e868692408eecba3158a47fa3a1fd852
mvngt,d9c717b4bf97ab02ffda1a968dc4157e3723951ae491327653897149c714939b
ldrshtgt,4aa7b29b5fbea43752abe2e82a4d40d75f14cd8cb2a116ab2e0a49d75be4d96a
cmngt,4c08582d21336d05f099c2d91f7aa8ba57558aac3020d5d0d9e155b127eccca0
bicsmi,c1015b4957e9db10939fae20a3371ba841473645837cb7df2d131bc58ab35469
msrmi,692c363bb889a99b013c6295954451e451ce8443a42f3f6594914cf3dd7c055c
smlalbtgt,fc2af9246d0d96bc438179dcfecbeb3f76ce3d37ac525f0631d6ea0990849f7d
ldrshgt,46c7c4e3ec375976391ee1f7bc1a2820eac2334629d2c608eab81bd2c2955447
umullsgt,3671b89e4f67f2c2d8c3c259805c2b33c7aeb4eaf619baca800c002ac89c386f
smullsmi,7a1944fdc47a89e10f45ec5fc2df4f58d7f55680b863e4a4ccb7d751365f07d0
smlattgt,dc82e12d41c705847b8940fbdae8da69f7ce5ec59203f2be251bb7588a35328f
smcgt,7e5bb8d4426cf63b8266fc482319e3ad820992aa6700ee309f422d2c480995ec
smlabtmi,4ba6fedee5d20f28c6f1a579aee7ce0a0eea66c299ca4bffd1ecd8af5bf5d79c
qsubgt,62bd74450bfbd55e2a4442b610a0d56a279aa3f5744ac7c4f30a52719b7de943
smlattmi,36ba2a900cba04145da9e79348fb19d9996da4c95dde5a3da98593fc669280aa
smlatbmi,af31da3cc753cea52fcdb27d967cd2225c7a0459e64319597fc65a2600578a88
ldrhtmi,f43f19cf3acb47e954f90ba9d84286fe418d6666baa6f2c34dc82e2e8a585188
smlawtgt,59a844e2034716069ec0dace553c2b33a3291f5bb1cd35e7a197fe8cd52c3f74
mlasgt,ad1227ac30adbbff90287a92d9effcb7fb06624a55f7d6ce0f263d6de5228b40
vnmlacc.f16,6b1508d73b1c3c764ef3dda25f6f3b3a9a8a60a2ada37af9815d631d363d6f48
mrclt,d5c97ce24c6a129cb8654f6e709b9ced7af5b5831121b3ecebc258df439ded35
cfldrslt,e2a8a773754f9beaa15aa6d462e446709515059a696a13493c58bc534a49635a
umlalgt,929983d67c5894c8faaac161703c94450af2205953b081904a271e2883731c36
vmullt.f16,6bb809ca1a8ebd854af250334307e6ff2641a5a29100494c41239b4452aa2906
smullmi,a54eb195617418e7a845c7efd9ab254c96ee5ff950b5771b1bce82f1026ef578
smlalmi,4ee187f95053afd17f94645b27a09f33d27b3c74142c94ffc637504d2a9c3d73
umullsmi,7c174b095dc804baf321e4928724616192a2f9c80f7c4bca5c1cf1db60309467
umlalmi,930855a11a4adfe2dbd9abe5745ba0954039aab5f137695e7e0246e770740fc0
smlabbgt,34218d21c345cdf2ded021774e9dc88130a3a73cd39ec2ce7c661c4f60b0149b
lsrsgt,3ee8e46b08becb35a7fade64e3f7b1412e30f4efba17ff00e460c23777b58b0a
msrgt,05929e4014f36447d5186d07d5aeb0f6a92f18294f01ac3acc1cd63b04efa161
strhtgt,c60940338844230b5bd5a6a6e9a4efc204e9e10f62c64d8ce8f6e10029d108f3
movsgt,7577627d1dced4b70291182549a1c5f0f19d42aa799134c6199364232de3c6c0
ldrhgt,647c76af7dbf9c3a595f78bc08a8fc87d5079eb35c828cc1dffc37b77ecd2274
umullgt,7431ba069de2b774d5b4ca1ed15f52f8abc6e5b1c39cfa93e89827457298006a
ldrsbtmi,a598e998a0b57642df336947cab33dbee89a6ea385add48a7359d3ab056a2643
stfeqe,e21c949cd335833cedd4fe67087689eceb17a4b80f398e1d11aa1fe631d80e1e
ldfeqs,5ba8b56dbef2be6e34fafcf081186c11a37e3c59216fc52c0cac597fe296ecbb
rsbscc,17d05e7564d2f5edf92fb6efebd881a756e846cd3a78db19c91d0feeea4aa412
movslt,5d514f9b2b569b525693fb60556b0ac0ad396a76f60a4d6a62298c230ccc8f5f
smulwbeq,257fc658f1f2598524214d03f3ba2d401b0c6d06104d1d05fde51ae1ff132b2b
movtvc,e5c061b0962c687487120e3f6f3fc2bce9a2804bcacbc48202e5c9f0f83f4d96
subsne,c97c2195013a9efcbe162d65eef097ca535928454f1f13ad2f651f5fcead83a1
powvsem,d7a8dc536b7b4e78fe7919b757d342e2490b0869e123ec533f9c0976f9160227
usaxmi,1977d0d7e197ab2d305b3caa87eab2eb862f5572807171a9ebe932a4ee20ca72
sqtccs,bcd5ebe1233705d05567049e20b62a55228bd31456f69683302f770751e5aa70
sqtlts,73a155d19a8442f82bcc6dda7de65a572af73dc92dea859fa494f5a62447914f
ldrsble,377805351811b8e7511e9b2cfd3c2d4152e6c9ebacae42cb4820c8872540a569
sbcsle,8c76baeed189bd1f41fe77bb35e32b6ad5d6b508791d27960502ea57f54e6622
adcge,e759ea74e1ae608dffed89c94f07252039db14224ac464148ed2fac6e19fa5a3
mrcpl,46142d2d2845bcde9ed983d5c9275c15415051a059f476c28685e40cf68cde3e
lfmls,8057ba407f44e928433ea04ab2189062123f0ce880abe18e4264cc023551820c
strtge,0d9d4ea011fa5c2c29506a830ffdc2c6e5966597454270b103a20a78c78cac80
lfmvc,7718f5fd10cd1c0c7a928fc8788103fd1ad32dd1124c5238643e3ce7d08a9537
usatmi,2b0eb3fe4804af55f82921ca839f20fc9d4b07a490b73f142b7c63d0e538b469
ldclls,086ae88b9b86379809c5468a8f3f1f8c3656300d6e20c626f3819ecb8c63910c
smmlarvc,2431abe5ae1f27b8e55102d491f15d4b0cf1ae65821805bc2f5f646aad2a27b2
stmgt,4b86af7e37190eebae8c83656a0f64ba8c4c068d1ed063e27b3d826e75b55058
mvnsle,678e1d684712910be6738c7aab714981dc6dc8bae8093271168c6ae1a5773627
cmpls,a7fdc7fdea360ad3707c9dfa1066efa88f97f178eebe3ead8e458a26a19d3c9c
andsle,2417459a112a30923c17976fc39ff0ddb2ed614670ddef66c841e751459796c7
rsbsge,f61d41a48c9795106d9867ab83f31783044a2ca78aead9af466105b1c85e7960
eorls,ac549b71a36c81c2ece3f1c171ee74e716b46c31a0c3ed605b9490d8c5d7ede7
vsubl.u8,b7f0bcb91507ccc5af80af3eb76b4e49ee4742a03e4ffb0a312758b540e27e9e
ldmibcs,28d38ac305b6ce3c839e61b4fbe3bf7d0bd884ce0b2f695ff665fdcfa322e338
strtle,8faadadfbec9677cba28101cf39fb9ea81d93cd40529fd7dee04da2f268a96d1
vstmiage,a1dddcbe659f2ade242675450cbf79e95ad77c1bf54438a27c4a6da829166f3d
stmda,6659854141567af194ad7355ea2b5725da923c2584bacfa35ef965f50de32c3b
adcpl,1921c76284cf147f11f2d27926f2c00f51da50fcd2359222cd25a347cb078c40
rscvc,d713742eefc4071d079246844bd781f4b2277f867a9ba212497baf5f4a966ca0
cmnlt,4e2b0078e485f6f036f03597ed7b9f4260d3af7a1cfe476735f16e280580fdc8
sbcsvs,0931c224566079624ce73ac9592823b2b3005e1575820f1976d14601236cb8ce
tsthi,200e1d79423f4a42562619c60c2591d1e99768a0e1b69226922de0e25b5073e7
cmpge,049c097e4214e89724710a91d068baa5c9d81c12f6727658629452f9e6b90603
usatvs,878c79772e2c416baf4671294e4b2b52089c56894220fa711721f1719eeb8499
stmiapl,77e0772b5da6aa8fd673aa5373b60f8f3601fd5affc644f3dd4ce7fe75e4c781
stmiavc,38c700c24fdfbcb67beab9160bc89825e3215da546aa9a09b856e3058435b09d
stmdblt,ecd9873d5a0049e301883640d4481212347d38e89a645cb90186e339e6597e30
stclpl,b877cd59fcec2e466a327d48e2d74535be4aa9633d49d1b72cfd26e678d94488
mcrrne,6fa04c8ac6a13a1c6f42f97e97dfb44d5e69c9717c1600ade61f0bbee8818f4b
stclle,b1666213503472d5128a14c086b1b9086d7705707fc4a258255f62dd09cfe03f
stclls,6f57ce2f7d8379c70462cf100e6c0959db5ba8ad86c4a87614f32626367beca6
mrceq,404ed4395bd900537c519b4b549579007e7741a2bf37b309b8bd413042cfa805
mvnge,64fe61556390cc75ad33dd407749371f66de179f53fa06774615039b9326f371
orrsls,9ca9312d8f379f19ccffb551ae5bfedb735f7f0743650718dd4f57071655fc29
bicslt,dd9e347625976c27cfc38f97bf8d0272c26a8e51febef5d32dbccf8732510465
vcge.u16,a70fb9a7758d3f91b8f957ef40feb920cdb23f4ad6bb0dd859e4165607ff2654
addsne,1a0c2a285dafcd2c34f364697209862076cf7bf7e9576d0947e591a3cf4cb25d
sbcscc,4795e53afade45444e5fce2275b891b4163d7bea62818b39437380dd6104b272
andspl,3f3ed2b6819c0841f28ad50e2793412da333d4ccd45ff0e1529793bed0279786
ubfxlt,eddd0076cdf4ddd762d2b20de5cbedac75babb702e6102c4287260f35982f954
usatcc,b2bdd1e6906dc4fb24e43b0235c21f727c96def7222bafe67a98fdecde307bf4
ssatne,15955677766f00eefacdd8645729e86fd2eae6adb7eee35927097b5737a03664
stmibhi,b20834474a69cdd4f724962e2e86bd1e9d8a6e55ccf8003f383751ed565c8f7d
stmiaeq,2d012dfa04b1a54e15b3c6a8609d246b95602c2bc4a1bec83b3a1a1c5bbaca50
stmiacs,ad594ac2f008a85e1fb3c4314913f2be2770813c783a825d4e6c2201e6731a6b
blle,734c7b0bd83886dc42c6fe67c7520ae7a6026137644a6ac659a4c8f42e1c026c
stcge,08c6c23e9dd40baad9c98ef10283dbb94c606dd8ebb581b2133af11a99733d14
stclhi,79117df0e9207b2e9c9a84cda40605710f970024240adc33bdceeadce87aa4fe
adfep,b59e8f80a5d029b1cb9b5abd19c3d2c308d418391178c54e3b3ba1bedf131210
cdpls,4e8bb882b87e7eeb305042a7a0fc1ea2dd02414f243817baaddef64ca6702f88
ldmibvc,edaeb0968464538b0f366626f701bd2545a0017adb08f42168f71d6d8e5faae8
umlalsls,3384ba60dba15265685e59da6438861d5004ac5734720c889f603dd6d1dd9c87
vceq.i32,6e7b6efcb65e1e17d656bb787800ba3cbb01aec1c305396d27cecf4babfb1c03
ldrthi,5ef58516cd0920b870f54df879087c72d3f06c007f9a965ea05863c86835cb7f
bicshi,f4d3ce5408a4c6c711757d3fe9dab5673947b8a6a29e744aa6eb1a75f21cda07
stc2l,99d2bb0a7a14c8938ed49a10a32b26a52db90c695937e6e30c07127c9b4c9051
stchi,feb73f8b63e8c11d2249edf80a546a44a50f747a9febcddfc4aa2cf50bb26d73
bicspl,c352f4d80e7ff309939c5ec6f55c43ddf99f363c4dcfdfb63523b453382e97df
ldmgt,ef5b50087462fdf3f83df260baf5a08ce39e487606ede6cc2218b6251fbc51fb
poplt,cde4f86f4c5f94df231674c8c17758fc277b4f534c0afa8441ed5fa1424bc822
tstlt,4a7969f1719841756523ae5aac7c123784819b97a29f6913f5f82566cace87a8
ldmls,d2f349d2d4e39c5aaba951409cd0fe941df4fe543b8f0eabe78e79a9da3e6315
ssateq,f0573821ed2d607763aedf67bbf0ffc9e47b574d2efa99e3b137369a3e86aa48
strbt,568facb0ce2e531a05f2dc5c801dccfd05a47e2c7bbd15c1f7c89fe89840dcd8
stfnee,799ea1a1f3d691d0ea994a7b78b79717302db94a9b64910533d6a7a852ccd2ba
vhadd.s32,4328953f3f52ab5d8cfb59adbcc280f002759dddee0249e4c50a161b10b15952
ldrvs,93b54a4134245e6234687337b9e99c0ae4dbff534f180474a62d7e6d21a1e990
ldclhi,c7b801a59ebe2bb8fad653685cb3edec13902158e44abfe4111721b783804e1b
ldfmis,081ac211da340a5d8548b69b90744d78c449955ad46537017be73663ddad5981
ldrtle,6f4435e27aca486a5b367e0b711075e3160f14aaf8dcc2f2e67edb774ad4a9f6
bicsle,d2459ddb0ae624de24280a040cccc5272d62889176bffccb4011ae9c8f76f457
stclge,865e01ee72dbbeaffac383f24bfb60c8c659cddb39a75fc429703443b6fc73b2
strhtcs,48a0b659d0f51a55ca90deb121dec11f1292cbff83cd152b50cc4c4f48435af4
mcrgt,87e4dd06d310287a93324d2c548bc8915edbddb6e6a95eba74edd4df702ccd67
vfnmspl.f16,cc7ff41f45e636d90675748569551b71839606e455ec73bee505e8e101aa4f93
sbcslt,6da31ba7ded391894ae5cc0601ef6387a8a90df46c74cf89b94dc772fc8b3950
ldmibpl,74dfa7876062d70d8b9aff46e58f92cf942a78903143fe206430ab185504fc93
bicsvc,a8e9f142ba212e3f78f56065b53e4b243ca451665c9bcbf3a62e331e7fb4247c
strbtls,4daa774bd76683d62e804213cf8ca32bb82afbf12dede4e22e9972d67ef09243
vpusheq,d919c08a4379d3c19497e172700754b43e4d453fdfa29fa89eee7410d6d5c0f0
ldmibhi,370fff314b3470c82b5091dd5c26e0f2d3235c1156301775abc5ea3801b86514
sbcsne,78528b88c52d2b810c1ffcda31d947426a36fc3549fe14b60f01b5039c0a4fa4
mrchi,e939c8df6d1bb247c04dcf768c5612729395ffab78ddc9c53d8a9240ee0a35ef
ldrsbtvs,7c1c946dce530c50f0161256a474d6bbbbbef80fb332fa90bb0f6772bcc923ca
bicsge,ccd4b289e44269f50f95fc946c72d33d1866d34ae80e1817892c0375909a8e20
ldmmi,c38430c097238c6c1312b271943001a7564675d583ce860005101f20b0b33e7f
adcslt,46a3cdea02f947c72f919eef6174b007bb0678b893d70d5c0664d9180ddaba08
vldmiapl,813fcce2e3928ce542e79acd894bf7df5f0c87061efc0288470e0a17c0013da0
vldmiaeq,24c21dce839259f960148269da53a272e3519adf01841adee3c514d1dbe83fff
sbcsls,52565e1ac5d0dc35b980c74ddb6b4e660bbf67d95b4596bdadb08346e61628e9
ldmne,5a18bd7b8a6406172d34f227a550bbdd5d4c47c203e29c1734e6dcb5c1759f02
vfnmage.f32,c099e1d6510d21d15ef8bf2c72a384b17e6bcba6289ae8196da6459c554ec8bd
ldmibge,ae6e506b6126547f27876e6bbd0da91d069fc5f6afa6c58490bc64ebcc5f305c
adcscc,54b2342eed19b70a72e778a8b3cf02094a396733af540f7aa3481ecba5f3e406
ldclgt,7c55f9c3446556355c957a33f456eef1d980ce405a5d7d51b6027314b35963e1
bicscs,4a3dfe1a65f057568d1cd167eb8fb121b40e682dc7b6de03eb693ac0c17e818c
strbtgt,943ab666ea6e1632f3ace56b29a9cdfabb60823b33a8989307b33a99864db333
vstmdbpl,856e17c7abcacf3ff802c1b6fa3dc22ce12b1051e9ca8bada2b6b6cbf1926e32
eorhi,fa2b0828655b955ef4b078828417a2e5add0839ae9fc83d1910a4a1ca18c884c
rsbshi,600dba8f0bd05f848fd3493ee9794be1cd0d478ff05cbdc621f2acea19005dc0
subshi,1bdad3e4eaa3a3e9d195aec8e4b5003a8d8fdcb2c2f1ca3c8b0d3e9353484217
sbchi,50b9f8f6d925c2344632b7d6f8f366519cb4fe58d1648c0b4e734a52053bd7c8
ldrsbhi,4c045bd79afc9a72d81ba5d4b792770a57026fdd744d4a2e00ef44d9de1b6ca4
rschi,145fd059d8acfffcd28ed39dee9a1ef37c1833fc022d3af15a432a2e25cc58e1
adchi,89f7956cc26933d0e2722e5cd346a9236fe3c50b0034045aacaf22a3b2534df1
ldrhthi,566d8df3b113a68758e70a5280b95c9d78d3949f39998bf9317bc4422435c431
umullshi,cfad9ae74188ca14fc8f02d5f1f8ff0176025fafeb00b57a9d77c9de1493bbf8
mvnhi,98e6aafbaf4e00ae59b930856d0f8a10ec4f03f571a399849dd1b949bb2f32a5
ldrshhi,4214faef96ed415716e24c944a1384fcd4c8fae8b4a77b9caf8229bf6ac666d9
bichi,8265476b1c80b4bc457f16d53e028e36684fb520195890de096ca0712adf835c
cmphi,5eaef3afd8fea7b28825e51b16322df35bfff99790066cd7d28718e33fef4fe7
cmnhi,268ab95b87b038fd05fc143bf8555d9a55685efcea33b22232121ead55a176b6
teqhi,6fbbb2681a42b1244a7fdeb09a194306a2c6eacbfb173efd1797dea0046e6293
movthi,bdcc32867c1191dbb3d7f6d809377c7376f4204f3889301f7d78f05d0f1e3688
mvnshi,bfc83934263bc925954b56a88dae94dffac46d2d46ca6f79b9a5fd1da0639d53
orrshi,7d683ee576ca5457712f79564c5269855d73117f5ea9a4ecc10724d669482c67
adcshi,e00539ec0e9367ec1335363fcb496be4d8aad91755ab63c7a49958c07570936c
rscshi,37d229f3c6e8ec5b820c2ded0a665284b971d2e877685690b2b9000340c1f8b8
vldmdbvs,1aaaab5f93f034762f3e9af14e72c5400deb55621a0c20517f5beba549557b51
stfvss,cccc958880fb047a6ab51b99262a68289936520fe47f23721a31b284b10721cb
cfldr64mi,ae70132ff118104cf5079d69c536084f9055d475fcfa6a268d88674a800a08b5
cfabs64cs,436024bc595c0b4847bfa9809b2dc6ce307707eb4a964aef4be0ebbbcfc054cc
vnmulmi.f32,279701aab23b9ae3cd78e1c67f4f67824573359e36b396798e7350823d1c659f
vstmdbcs,a72d1624658e7d88e81433579d382e6991e9ac6ee25eae79d61603fecce492ec
vsubcc.f16,537e6e8a6e57025001d52be8795f335d35762dc01a42d149ecacb7805675059f
vmlacc.f16,660bbfc342d03ca9c457eb82e48a8c641b5258897b3a4b4925bf8813155f49e6
ldrbteq,a0d6bb517a151eeef04c4632b784cdfdfb3c8ac5db02d13bc49d0e4dd380ffca
dvfccsm,1b9d1ce547de4413722c63b73dd8fb18573356419982ea78b3de29d629fdef25
ldmvc,462feed5de06b9bd3d48b14798846aab8e00ee4ffde2c57cb1e58b509f048091
addsls,410cffd911e54cadb718820982b8dbd34362e9f6367621d3e4ae00851c92e9d0
movtcs,85b8ec328981a42c94329761a16e938e28d08f75c65e09a67fb69c8890c0b9bd
cfldrsmi,bbacfa106962ec7c0090c7e7799a89dd884a9fddcf76aa9f3f00a1bd7d9b990d
hvccc,0167ac400c9e977e315637785092b435d1d4de8cd05a15ce6dc14def3df4c4fb
qsub16vs,3b5e84e98ecd14b342a2dcf8c5f5465707df42c1389b8c9393cd014180ce8fce
smccs,d46e42bbe60e979cc35bbb448df2b22f5ea1ce4f87463e36fbd8a9779694a184
smccc,a6cb0696cd70cc0d5b39ce83b7addf468f2927f750574ead312b41da3ced2000
ldcle,b7caee1b6ee72a70a10c1af057d2ceeaa6e73969a5e76cded76753199a88fa79
movtlt,50b876bebdc39d46cf8862954a106dbb39fa70bf1a9b740cc922d1a080ac6022
hvcne,02b8bc3c07aaf84b1fc0cf3abdd90dc22b482e17a697c2279552ca5ec7e59de6
mvnsvc,293577cd2f8c1cdd15716b2fc75eb409ef398b711b0c3982234b09c268a01c93
vcvt.s16.f16,e04b3d29575fff4066eef96ca2c8a9d311f6e8a0c6aab2942f2207e66b81ac43
ldrt,a2712fb55878b4e3a477ec7733a5aa3e9e3e882208d6c1203b2570888eca9146
rscpl,cd008de924a092e2ed06aa698982562a5058ca93931c855f2bf44f66b00c683a
teqle,956daef6280eca80c884bf28c5b5a3752dbb1a8e71e9fe110172f72b41003bbf
umullls,d4281b0e42de7c12e159cd271b5b1773cca455de64a8b906bed09bd88182c059
cdp2,a0900b65ea37f9cbe98963654852e78ec72e3c7b7a27394f7393ce0403b0b97d
cfstrdne,359237eee16eb06f98d80a1777d05c55880ddbc32f706ea8a0fb358820069a6f
mrcgt,475af69f2e62b7913eccec02e73bff83f746a6a001873682482595140968771f
strdcs,0788aa37f98ae54dc8e50fbd53892f361f979628a7a371e5903f1c259b565514
ldmhi,e09e8f9b77233109e610a636b7dd22ee986af9723baeee8395cb5c2649520300
umaalvc,675c7fe874078f7d52d30313ce4d405742b9971933b24cf2cb49cb7251868e35
ldrbtlt,7da9c016c849634e337d3b5ac6aa4d5d1dab76a81db4adf6d48a8b5b26474331
strbtlt,7aed8a151fd1d1d0f278b7e3ab3aa9ac9e6096f19c72b94fd5d279506b70b30b
lfmle,93c00666eabbb32f4d1bfac94e8e323ce73c57ef58f774aaea349329cf02d849
addsle,80cbdf135195f190d720adddcb00df08bb107ea24dbc1c2cb8df617aef463a1c
strbthi,06f94c812c8d4639ff7ba8ca1451fadf645224c5b45f56e70bd0ebf236b46e61
ldmge,96be797ebae60c1cf36e634333863b987fdd81f9156b4868d717b46ebdf44e72
